date,region,product_category,units_sold,unit_price,revenue,discount_applied,marketing_spend,customer_segment,returned_units
2021-04-12,Central,Electronics,6,266.56,1426.95,0.1078,214.74,Consumer,0
2021-04-13,South,Sports & Outdoors,15,62.57,832.68,0.1128,350.61,Consumer,1
2021-04-13,West,Sports & Outdoors,15,67.35,921.15,0.0882,663.9,Corporate,0
2021-04-13,West,Home & Kitchen,15,69.55,908.57,0.1291,517.88,Small Business,1
2021-04-13,Central,Electronics,9,344.1,2523.97,0.185,184.13,Consumer,0
2021-04-13,West,Electronics,14,332.31,4119.18,0.1146,420.51,Consumer,1
2021-04-13,Central,Clothing,13,51.71,598.55,0.1096,301.18,Consumer,1
2021-04-13,West,Clothing,24,45.32,1036.12,0.0474,672.49,Small Business,1
2021-04-13,Central,Electronics,7,343.0,2184.91,0.09,262.38,Corporate,0
2021-04-13,North,Electronics,11,266.04,2450.31,0.1627,377.67,Corporate,0
2021-04-13,West,Clothing,26,49.51,1171.92,0.0896,570.9,Consumer,2
2021-04-14,West,Electronics,19,299.56,5294.93,0.0697,580.37,Consumer,1
2021-04-14,North,Home & Kitchen,21,73.19,1364.69,0.1121,554.21,Corporate,1
2021-04-14,Central,Electronics,7,300.33,1774.14,0.1561,179.52,Consumer,0
2021-04-14,West,Clothing,26,56.02,1365.63,0.0624,749.34,Consumer,1
2021-04-14,South,Electronics,11,297.29,2815.63,0.139,359.9,Corporate,0
2021-04-14,East,Sports & Outdoors,14,69.3,854.07,0.1197,403.56,Corporate,0
2021-04-14,East,Home & Kitchen,14,91.52,1213.24,0.0531,274.96,Small Business,0
2021-04-14,South,Home & Kitchen,13,79.22,902.67,0.1235,409.89,Corporate,0
2021-04-15,West,Home & Kitchen,23,78.96,1597.24,0.1205,615.13,Consumer,1
2021-04-15,West,Electronics,14,290.11,3788.6,0.0672,417.34,Consumer,0
2021-04-15,South,Electronics,13,270.55,3358.17,0.0452,317.35,Small Business,1
2021-04-15,North,Clothing,24,44.75,939.0,0.1257,582.11,Corporate,1
2021-04-15,East,Home & Kitchen,10,88.05,777.39,0.1171,239.14,Consumer,0
2021-04-15,East,Sports & Outdoors,12,65.58,705.67,0.1033,369.3,Consumer,1
2021-04-15,North,Electronics,15,322.17,4440.63,0.0811,415.21,Corporate,0
2021-04-15,South,Electronics,13,262.09,3041.24,0.1074,251.31,Consumer,0
2021-04-15,Central,Sports & Outdoors,8,58.28,426.42,0.0854,233.98,Consumer,0
2021-04-15,North,Clothing,26,51.23,1098.08,0.1756,665.66,Consumer,3
2021-04-16,North,Clothing,19,45.47,737.8,0.146,486.21,Consumer,1
2021-04-16,Central,Electronics,11,279.79,2764.69,0.1017,222.0,Consumer,1
2021-04-16,North,Electronics,21,258.25,4456.28,0.1783,376.73,Consumer,2
2021-04-16,South,Electronics,16,304.1,3996.12,0.1787,349.29,Corporate,0
2021-04-16,West,Electronics,22,260.25,5068.21,0.1148,624.09,Corporate,1
2021-04-16,North,Clothing,19,55.91,938.11,0.1169,561.57,Consumer,0
2021-04-16,West,Clothing,24,50.88,1101.08,0.0983,570.05,Consumer,1
2021-04-16,North,Sports & Outdoors,24,70.71,1519.87,0.1044,512.42,Corporate,1
2021-04-17,West,Clothing,32,49.8,1474.56,0.0747,660.02,Consumer,2
2021-04-17,South,Sports & Outdoors,19,64.77,1004.32,0.1839,472.33,Corporate,1
2021-04-17,West,Clothing,36,50.29,1698.37,0.0619,604.33,Consumer,3
2021-04-17,North,Sports & Outdoors,28,68.31,1753.74,0.0831,492.65,Consumer,1
2021-04-17,West,Clothing,29,45.06,1204.16,0.0785,764.85,Consumer,1
2021-04-17,North,Clothing,30,51.5,1418.77,0.0817,513.96,Consumer,2
2021-04-17,Central,Home & Kitchen,15,78.24,964.82,0.1779,263.9,Corporate,1
2021-04-17,West,Home & Kitchen,29,70.6,1838.16,0.1022,568.98,Corporate,1
2021-04-17,Central,Electronics,13,306.44,3267.45,0.1798,274.86,Consumer,1
2021-04-18,North,Sports & Outdoors,18,55.9,955.69,0.0502,629.66,Small Business,1
2021-04-18,North,Electronics,24,301.64,6230.19,0.1394,399.28,Corporate,0
2021-04-18,West,Sports & Outdoors,28,64.13,1680.54,0.0641,563.54,Consumer,3
2021-04-18,South,Home & Kitchen,13,72.46,815.57,0.1342,279.8,Consumer,0
2021-04-18,Central,Electronics,13,279.84,3321.42,0.087,231.75,Corporate,0
2021-04-18,North,Clothing,32,56.97,1630.89,0.1054,671.83,Corporate,0
2021-04-18,North,Home & Kitchen,25,76.25,1759.47,0.077,504.6,Consumer,1
2021-04-18,West,Home & Kitchen,27,84.68,2114.2,0.0753,485.65,Consumer,1
2021-04-18,East,Home & Kitchen,17,89.42,1372.23,0.0973,318.65,Corporate,0
2021-04-18,East,Clothing,12,51.98,600.37,0.0375,322.79,Small Business,1
2021-04-18,West,Home & Kitchen,26,81.38,1882.29,0.1104,652.03,Corporate,0
2021-04-18,East,Clothing,17,48.5,729.44,0.1153,428.67,Consumer,1
2021-04-18,South,Sports & Outdoors,21,64.99,1132.78,0.17,456.4,Consumer,1
2021-04-18,South,Home & Kitchen,20,74.79,1358.78,0.0916,319.52,Consumer,1
2021-04-19,West,Electronics,18,292.72,4050.78,0.2312,435.13,Corporate,0
2021-04-19,West,Home & Kitchen,18,87.29,1441.91,0.0823,700.02,Consumer,1
2021-04-19,North,Sports & Outdoors,20,60.37,1054.18,0.1269,451.07,Corporate,0
2021-04-19,Central,Electronics,6,296.5,1613.38,0.0931,229.41,Corporate,0
2021-04-19,North,Home & Kitchen,18,72.85,1179.91,0.1002,538.45,Corporate,1
2021-04-19,East,Electronics,10,316.63,2970.31,0.0619,270.21,Consumer,0
2021-04-19,West,Electronics,20,342.25,6447.99,0.058,522.84,Consumer,1
2021-04-19,Central,Sports & Outdoors,8,74.3,517.43,0.1295,311.61,Corporate,0
2021-04-19,Central,Clothing,9,42.55,340.9,0.1098,250.48,Corporate,0
2021-04-19,West,Electronics,19,339.99,6081.91,0.0585,501.22,Consumer,1
2021-04-19,West,Clothing,18,45.41,723.22,0.1152,741.77,Corporate,1
2021-04-20,North,Electronics,19,320.44,5093.52,0.1634,458.2,Consumer,2
2021-04-20,South,Clothing,18,42.82,673.8,0.1258,488.0,Corporate,0
2021-04-20,North,Home & Kitchen,15,80.94,1074.84,0.1147,391.17,Corporate,0
2021-04-20,West,Clothing,18,49.45,802.51,0.0984,581.51,Corporate,0
2021-04-20,West,Electronics,14,316.62,4007.59,0.0959,578.31,Consumer,1
2021-04-20,Central,Home & Kitchen,7,74.37,458.02,0.1202,280.85,Consumer,0
2021-04-20,South,Home & Kitchen,15,84.7,1196.68,0.0581,316.96,Small Business,1
2021-04-20,West,Clothing,16,52.62,771.2,0.084,886.42,Corporate,0
2021-04-20,East,Clothing,10,55.32,474.15,0.1429,275.8,Corporate,0
2021-04-20,Central,Sports & Outdoors,8,69.72,479.62,0.1401,275.12,Small Business,0
2021-04-20,South,Clothing,20,56.81,1013.04,0.1084,434.45,Consumer,1
2021-04-20,North,Clothing,19,47.58,830.25,0.0816,602.29,Consumer,1
2021-04-21,Central,Sports & Outdoors,13,67.67,817.69,0.0705,276.52,Consumer,1
2021-04-21,West,Electronics,17,259.12,3666.76,0.1676,498.12,Consumer,1
2021-04-21,East,Home & Kitchen,14,84.81,1070.74,0.0982,308.06,Small Business,1
2021-04-21,Central,Clothing,14,57.04,637.81,0.2013,334.98,Corporate,0
2021-04-21,East,Home & Kitchen,13,68.48,797.83,0.1038,282.22,Small Business,0
2021-04-21,Central,Electronics,7,277.28,1862.93,0.0402,209.71,Small Business,0
2021-04-21,West,Home & Kitchen,17,91.05,1440.43,0.0694,575.0,Consumer,1
2021-04-21,North,Clothing,20,53.47,993.37,0.0711,554.26,Consumer,1
2021-04-21,South,Sports & Outdoors,16,69.62,1021.69,0.0828,440.03,Small Business,1
2021-04-22,South,Electronics,9,291.38,2386.14,0.0901,274.86,Small Business,0
2021-04-22,North,Sports & Outdoors,24,66.0,1465.52,0.0748,672.58,Consumer,2
2021-04-22,Central,Electronics,9,296.9,2221.58,0.1686,233.13,Consumer,0
2021-04-22,West,Home & Kitchen,21,70.24,1225.17,0.1694,706.83,Consumer,1
2021-04-22,South,Clothing,15,42.61,572.42,0.1044,482.95,Consumer,1
2021-04-22,West,Home & Kitchen,22,74.63,1529.39,0.0685,511.49,Consumer,2
2021-04-22,North,Sports & Outdoors,15,63.44,875.66,0.0798,572.31,Small Business,0
2021-04-22,West,Sports & Outdoors,19,65.39,1121.65,0.0972,777.29,Small Business,1
2021-04-23,East,Home & Kitchen,12,69.37,723.81,0.1305,254.84,Corporate,0
2021-04-23,West,Electronics,19,299.34,5267.73,0.0738,539.8,Consumer,1
2021-04-23,Central,Sports & Outdoors,9,58.04,457.27,0.1246,268.08,Consumer,0
2021-04-23,North,Electronics,15,265.27,3440.29,0.1354,474.6,Consumer,0
2021-04-23,Central,Electronics,8,293.06,1966.08,0.1614,223.79,Corporate,0
2021-04-23,South,Sports & Outdoors,13,55.43,674.47,0.064,457.99,Small Business,0
2021-04-23,West,Electronics,18,293.6,4497.36,0.149,444.21,Corporate,0
2021-04-23,North,Sports & Outdoors,24,69.44,1439.24,0.1364,521.66,Consumer,2
2021-04-23,South,Electronics,12,297.2,3151.27,0.1164,323.34,Corporate,0
2021-04-23,West,Sports & Outdoors,29,56.4,1512.44,0.0753,556.72,Consumer,3
2021-04-23,North,Electronics,17,338.49,5249.68,0.0877,366.57,Consumer,1
2021-04-23,Central,Home & Kitchen,12,82.21,762.28,0.2273,284.24,Corporate,0
2021-04-24,Central,Home & Kitchen,11,85.94,859.69,0.0906,311.31,Consumer,1
2021-04-24,North,Clothing,28,53.94,1347.96,0.1075,478.74,Corporate,1
2021-04-24,North,Home & Kitchen,16,83.75,1233.87,0.0792,544.61,Consumer,1
2021-04-24,North,Clothing,32,50.87,1485.57,0.0874,490.66,Consumer,2
2021-04-24,West,Electronics,15,342.98,4712.03,0.0841,609.87,Consumer,0
2021-04-24,South,Electronics,19,255.09,4432.8,0.0854,286.18,Consumer,1
2021-04-24,Central,Clothing,12,48.34,494.98,0.1467,374.21,Consumer,1
2021-04-24,Central,Clothing,18,50.87,786.28,0.1413,366.18,Consumer,2
2021-04-24,South,Electronics,12,301.66,3399.83,0.0608,355.63,Consumer,1
2021-04-24,North,Electronics,20,308.15,5561.49,0.0976,353.37,Consumer,2
2021-04-24,East,Home & Kitchen,12,73.43,794.98,0.0978,241.5,Small Business,0
2021-04-25,West,Electronics,23,335.58,6975.84,0.0962,431.38,Corporate,1
2021-04-25,East,Home & Kitchen,15,70.48,933.61,0.1169,255.69,Consumer,1
2021-04-25,East,Clothing,16,52.31,763.56,0.0877,317.51,Corporate,0
2021-04-25,East,Home & Kitchen,12,75.33,808.32,0.1058,263.57,Consumer,1
2021-04-25,East,Electronics,14,273.06,3101.85,0.1886,240.69,Small Business,0
2021-04-25,West,Sports & Outdoors,19,65.23,1102.3,0.1106,725.67,Corporate,0
2021-04-25,South,Sports & Outdoors,18,58.02,849.27,0.1868,311.01,Consumer,0
2021-04-25,Central,Home & Kitchen,10,89.34,769.84,0.1383,301.06,Corporate,0
2021-04-25,Central,Electronics,12,331.68,3485.82,0.1242,269.4,Corporate,0
2021-04-25,North,Clothing,28,48.9,1216.12,0.1118,465.57,Consumer,3
2021-04-25,East,Clothing,19,55.68,935.94,0.1153,395.49,Corporate,1
2021-04-25,East,Electronics,10,278.3,2184.1,0.2152,235.87,Corporate,0
2021-04-26,North,Home & Kitchen,12,72.57,779.58,0.1048,414.79,Consumer,0
2021-04-26,East,Clothing,11,47.75,432.54,0.1765,272.82,Corporate,0
2021-04-26,East,Home & Kitchen,13,85.68,1068.73,0.0405,311.44,Small Business,1
2021-04-26,North,Clothing,18,53.75,894.36,0.0756,566.51,Consumer,1
2021-04-26,West,Clothing,17,51.48,767.08,0.1235,642.49,Corporate,1
2021-04-26,South,Home & Kitchen,9,83.82,668.83,0.1134,275.2,Corporate,0
2021-04-26,Central,Home & Kitchen,11,86.88,826.47,0.1352,221.67,Corporate,0
2021-04-26,Central,Home & Kitchen,11,76.56,729.65,0.1336,230.56,Consumer,0
2021-04-26,West,Sports & Outdoors,20,62.22,1086.36,0.127,746.92,Corporate,0
2021-04-26,East,Electronics,8,289.11,2010.82,0.1306,258.63,Corporate,0
2021-04-26,West,Clothing,27,43.04,1064.12,0.0843,748.88,Consumer,3
2021-04-26,Central,Sports & Outdoors,9,59.58,453.27,0.1547,329.88,Corporate,0
2021-04-27,East,Clothing,15,48.06,676.64,0.0614,394.3,Consumer,0
2021-04-27,South,Home & Kitchen,11,79.66,807.91,0.078,393.7,Consumer,0
2021-04-27,West,Sports & Outdoors,25,68.88,1559.44,0.0944,592.91,Corporate,1
2021-04-27,North,Sports & Outdoors,19,57.37,962.17,0.1173,545.61,Corporate,0
2021-04-27,North,Electronics,16,265.86,3383.44,0.2046,556.24,Corporate,0
2021-04-27,East,Sports & Outdoors,11,58.79,621.08,0.0396,390.14,Small Business,0
2021-04-27,East,Home & Kitchen,13,79.8,955.03,0.0794,369.89,Consumer,1
2021-04-27,North,Electronics,18,327.2,4970.82,0.156,397.2,Corporate,0
2021-04-28,West,Home & Kitchen,22,72.2,1413.68,0.11,536.7,Consumer,2
2021-04-28,East,Home & Kitchen,12,84.54,913.84,0.0992,314.12,Small Business,0
2021-04-28,Central,Home & Kitchen,7,69.92,441.77,0.0974,310.8,Consumer,0
2021-04-28,West,Home & Kitchen,18,74.15,1191.62,0.1072,737.14,Consumer,0
2021-04-28,East,Sports & Outdoors,10,56.6,477.08,0.1571,324.76,Corporate,0
2021-04-28,South,Electronics,15,279.46,4013.74,0.0425,370.33,Small Business,0
2021-04-28,West,Home & Kitchen,23,90.36,1853.83,0.108,527.36,Corporate,0
2021-04-28,North,Sports & Outdoors,21,72.74,1341.64,0.1217,448.83,Consumer,1
2021-04-28,Central,Home & Kitchen,9,72.06,588.42,0.0927,295.09,Small Business,0
2021-04-28,West,Clothing,24,45.86,873.8,0.2061,890.24,Corporate,1
2021-04-28,East,Clothing,13,48.99,521.09,0.1818,280.9,Consumer,1
2021-04-28,South,Clothing,16,53.77,794.33,0.0767,318.82,Consumer,0
2021-04-29,North,Sports & Outdoors,17,58.81,877.0,0.1228,448.0,Consumer,1
2021-04-29,South,Clothing,17,52.44,735.56,0.1749,479.94,Corporate,0
2021-04-29,West,Electronics,17,324.83,4880.44,0.1162,644.47,Corporate,0
2021-04-29,North,Clothing,20,49.0,859.66,0.1228,715.62,Consumer,2
2021-04-29,South,Home & Kitchen,16,74.22,1070.07,0.0989,407.25,Consumer,1
2021-04-29,West,Sports & Outdoors,15,57.96,819.24,0.0577,817.73,Small Business,1
2021-04-29,East,Clothing,13,45.07,501.89,0.1434,358.02,Consumer,1
2021-04-29,North,Electronics,12,336.11,3537.62,0.1229,525.36,Consumer,0
2021-04-29,Central,Home & Kitchen,8,69.55,472.72,0.1504,250.15,Consumer,0
2021-04-30,West,Electronics,16,262.24,3841.71,0.0844,514.41,Consumer,0
2021-04-30,South,Home & Kitchen,11,86.39,849.65,0.1059,383.52,Small Business,0
2021-04-30,Central,Sports & Outdoors,9,57.47,461.32,0.1081,341.75,Consumer,0
2021-04-30,South,Clothing,15,55.03,736.88,0.1073,449.12,Small Business,0
2021-04-30,North,Sports & Outdoors,26,55.65,1302.07,0.1001,534.08,Small Business,1
2021-04-30,North,Clothing,24,54.49,1165.08,0.1091,670.23,Consumer,2
2021-04-30,North,Sports & Outdoors,23,61.16,1266.86,0.0994,531.43,Consumer,1
2021-04-30,West,Home & Kitchen,23,76.77,1595.14,0.0966,608.01,Corporate,1
2021-04-30,Central,Sports & Outdoors,14,64.1,802.81,0.1054,234.67,Consumer,1
2021-04-30,Central,Home & Kitchen,14,86.46,1094.24,0.096,282.56,Consumer,1
2021-04-30,Central,Clothing,10,46.8,420.73,0.101,276.71,Corporate,0
2021-05-01,West,Clothing,36,47.52,1500.13,0.1231,774.43,Consumer,4
2021-05-01,Central,Electronics,9,291.63,2093.44,0.2024,263.8,Small Business,0
2021-05-01,West,Electronics,16,298.91,4237.35,0.114,520.72,Small Business,0
2021-05-01,East,Electronics,11,286.29,2941.66,0.0659,322.85,Consumer,1
2021-05-01,Central,Home & Kitchen,15,70.47,996.06,0.0577,271.06,Small Business,1
2021-05-01,South,Sports & Outdoors,19,55.53,956.21,0.0937,559.38,Corporate,0
2021-05-01,North,Electronics,25,322.15,7296.7,0.094,538.19,Consumer,2
2021-05-01,East,Clothing,15,48.11,652.3,0.0961,368.55,Corporate,0
2021-05-02,Central,Home & Kitchen,11,71.15,725.91,0.0725,207.9,Consumer,0
2021-05-02,West,Sports & Outdoors,37,61.2,2007.62,0.1134,646.54,Corporate,1
2021-05-02,North,Clothing,19,54.37,951.94,0.0785,632.72,Small Business,0
2021-05-02,Central,Clothing,18,46.57,794.92,0.0517,377.86,Consumer,2
2021-05-02,East,Electronics,13,288.39,3462.27,0.0765,311.3,Consumer,0
2021-05-02,West,Clothing,20,46.51,808.53,0.1308,747.2,Corporate,1
2021-05-02,South,Sports & Outdoors,18,66.7,1152.7,0.0399,354.13,Small Business,1
2021-05-02,North,Clothing,29,48.35,1285.77,0.083,745.38,Consumer,1
2021-05-02,East,Sports & Outdoors,13,63.34,736.96,0.105,375.19,Consumer,1
2021-05-02,Central,Sports & Outdoors,19,58.77,1042.49,0.0664,376.86,Consumer,1
2021-05-02,Central,Sports & Outdoors,11,58.52,591.32,0.0814,261.92,Consumer,1
2021-05-02,North,Electronics,24,325.12,6652.74,0.1474,421.14,Consumer,1
2021-05-03,North,Home & Kitchen,15,72.47,865.29,0.204,671.1,Corporate,0
2021-05-03,East,Home & Kitchen,9,76.12,598.49,0.1264,379.2,Corporate,0
2021-05-03,North,Sports & Outdoors,25,61.03,1412.23,0.0744,620.85,Consumer,2
2021-05-03,South,Sports & Outdoors,15,55.57,789.04,0.0534,404.64,Consumer,1
2021-05-03,North,Electronics,16,266.78,3482.23,0.1842,370.9,Consumer,2
2021-05-03,Central,Electronics,6,289.69,1457.43,0.1615,262.97,Consumer,0
2021-05-03,East,Electronics,10,330.21,3069.63,0.0704,336.15,Consumer,1
2021-05-03,West,Electronics,17,290.85,4462.37,0.0975,565.59,Consumer,1
2021-05-03,West,Electronics,17,303.34,4287.35,0.1686,633.77,Consumer,0
2021-05-03,South,Electronics,13,338.26,3804.61,0.1348,407.66,Consumer,1
2021-05-03,East,Clothing,10,44.9,426.55,0.05,447.77,Small Business,0
2021-05-03,Central,Sports & Outdoors,13,63.01,724.52,0.1155,268.59,Small Business,0
2021-05-03,South,Electronics,12,297.44,3260.54,0.0865,338.09,Consumer,0
2021-05-04,South,Electronics,15,315.42,4346.65,0.0813,370.56,Consumer,1
2021-05-04,East,Clothing,17,55.03,860.67,0.08,445.79,Corporate,0
2021-05-04,South,Clothing,20,50.16,971.0,0.0321,423.02,Small Business,1
2021-05-04,South,Clothing,21,54.09,1059.1,0.0676,372.11,Consumer,1
2021-05-04,Central,Sports & Outdoors,12,55.6,618.89,0.0724,338.32,Consumer,1
2021-05-04,South,Clothing,15,44.27,604.75,0.0893,489.71,Corporate,0
2021-05-04,North,Sports & Outdoors,24,55.81,1181.52,0.1179,524.78,Consumer,2
2021-05-04,West,Sports & Outdoors,29,56.71,1493.29,0.092,750.01,Consumer,1
2021-05-04,West,Sports & Outdoors,22,60.73,1213.54,0.0917,664.41,Corporate,0
2021-05-04,South,Home & Kitchen,11,77.96,706.37,0.1763,293.12,Consumer,1
2021-05-04,West,Electronics,14,290.14,3829.62,0.0572,690.72,Small Business,1
2021-05-04,South,Home & Kitchen,13,88.04,977.99,0.1455,454.65,Corporate,0
2021-05-05,South,Sports & Outdoors,15,66.06,926.0,0.0655,424.41,Small Business,0
2021-05-05,North,Sports & Outdoors,19,70.88,1194.27,0.1132,609.57,Corporate,0
2021-05-05,West,Sports & Outdoors,32,64.44,1921.86,0.068,755.97,Consumer,1
2021-05-05,East,Home & Kitchen,9,72.52,579.19,0.1126,373.88,Corporate,0
2021-05-05,Central,Electronics,6,337.69,1793.74,0.1147,281.3,Small Business,0
2021-05-05,North,Sports & Outdoors,29,65.44,1740.06,0.0831,705.23,Consumer,2
2021-05-05,South,Clothing,14,43.5,543.17,0.1081,482.71,Consumer,0
2021-05-05,North,Sports & Outdoors,21,58.24,1102.82,0.0983,728.91,Corporate,0
2021-05-05,North,Home & Kitchen,21,88.5,1630.28,0.1228,621.03,Corporate,1
2021-05-05,West,Home & Kitchen,17,90.18,1340.2,0.1258,708.13,Consumer,1
2021-05-05,West,Electronics,17,268.1,4114.24,0.0973,583.13,Small Business,1
2021-05-06,East,Home & Kitchen,9,72.87,602.05,0.082,394.61,Corporate,0
2021-05-06,Central,Clothing,10,50.35,452.45,0.1014,339.61,Consumer,0
2021-05-06,East,Clothing,17,48.16,762.72,0.0684,432.23,Consumer,1
2021-05-06,South,Home & Kitchen,17,73.93,1135.15,0.0968,390.62,Consumer,1
2021-05-06,West,Electronics,21,275.4,5334.03,0.0777,597.54,Consumer,2
2021-05-06,South,Sports & Outdoors,17,71.97,1103.22,0.0983,502.93,Corporate,1
2021-05-06,North,Sports & Outdoors,28,57.38,1496.75,0.0684,630.84,Consumer,1
2021-05-06,West,Clothing,18,48.78,845.38,0.0372,901.25,Small Business,0
2021-05-06,East,Electronics,14,341.0,4268.43,0.1059,270.8,Consumer,0
2021-05-07,South,Home & Kitchen,19,85.9,1348.11,0.174,476.67,Corporate,0
2021-05-07,Central,Sports & Outdoors,12,65.82,708.01,0.1036,363.8,Consumer,0
2021-05-07,South,Sports & Outdoors,16,67.44,1043.0,0.0334,358.56,Small Business,1
2021-05-07,East,Electronics,11,298.23,2865.54,0.1265,341.19,Corporate,0
2021-05-07,South,Sports & Outdoors,18,67.93,1112.45,0.0902,550.62,Consumer,1
2021-05-07,East,Home & Kitchen,11,69.76,674.89,0.1205,404.95,Consumer,1
2021-05-07,North,Clothing,17,42.75,682.2,0.0613,779.72,Consumer,0
2021-05-07,Central,Clothing,17,53.18,818.17,0.095,291.01,Corporate,0
2021-05-07,East,Home & Kitchen,18,79.12,1221.64,0.1422,319.88,Corporate,0
2021-05-07,East,Electronics,11,342.43,3214.15,0.1467,215.72,Corporate,0
2021-05-07,East,Sports & Outdoors,17,71.97,1143.11,0.0657,311.53,Small Business,0
2021-05-07,South,Electronics,16,312.7,4339.28,0.1327,387.74,Consumer,1
2021-05-08,South,Clothing,21,52.76,1011.01,0.0875,532.06,Corporate,0
2021-05-08,West,Clothing,30,47.83,1328.0,0.0745,578.82,Consumer,2
2021-05-08,North,Sports & Outdoors,31,59.45,1681.69,0.0875,509.9,Consumer,3
2021-05-08,West,Home & Kitchen,18,76.95,1230.25,0.1118,677.49,Corporate,0
2021-05-08,North,Clothing,19,45.0,806.95,0.0562,678.02,Small Business,0
2021-05-08,Central,Clothing,17,45.71,722.68,0.07,278.14,Consumer,1
2021-05-08,West,Clothing,31,56.39,1599.33,0.0851,613.64,Corporate,0
2021-05-08,West,Electronics,25,302.26,6382.98,0.1553,539.69,Corporate,0
2021-05-08,West,Electronics,25,329.69,7095.75,0.1391,667.87,Corporate,1
2021-05-09,East,Clothing,14,56.42,739.33,0.064,419.66,Consumer,1
2021-05-09,West,Sports & Outdoors,29,61.22,1526.29,0.1403,943.8,Corporate,1
2021-05-09,West,Clothing,25,52.95,1273.58,0.0379,916.68,Small Business,1
2021-05-09,South,Home & Kitchen,17,70.09,1045.21,0.1228,462.44,Consumer,1
2021-05-09,East,Clothing,15,54.71,750.65,0.0853,429.39,Consumer,0
2021-05-09,East,Home & Kitchen,12,75.28,847.89,0.0614,259.56,Consumer,1
2021-05-09,Central,Electronics,12,289.11,3148.75,0.0924,284.28,Corporate,0
2021-05-09,West,Home & Kitchen,20,89.16,1626.46,0.0879,524.46,Consumer,1
2021-05-09,South,Sports & Outdoors,25,67.69,1556.7,0.0801,353.7,Consumer,2
2021-05-09,South,Electronics,12,335.48,3564.01,0.1147,366.22,Corporate,0
2021-05-09,West,Clothing,30,49.35,1335.11,0.0982,697.09,Consumer,2
2021-05-09,West,Home & Kitchen,18,88.81,1526.32,0.0452,791.58,Small Business,1
2021-05-09,North,Clothing,30,55.29,1478.9,0.1084,528.34,Corporate,1
2021-05-10,Central,Electronics,8,281.27,1920.74,0.1464,239.52,Consumer,0
2021-05-10,North,Electronics,15,339.45,4617.71,0.0931,364.51,Small Business,1
2021-05-10,West,Sports & Outdoors,16,70.02,1008.62,0.0997,884.33,Small Business,0
2021-05-10,West,Clothing,16,46.77,667.8,0.1076,748.51,Consumer,1
2021-05-10,Central,Electronics,7,308.13,1688.64,0.2171,251.11,Consumer,0
2021-05-10,West,Home & Kitchen,21,84.43,1537.57,0.1328,595.69,Consumer,1
2021-05-10,West,Clothing,17,42.88,649.43,0.1091,656.97,Consumer,1
